gender,age,married,city,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,cluster,customer_id,months_to_churn
Female,73,0,Fullerton,7,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,0,46,3660,,0,0,None,11.01,Cable,18,0,1,51.3,419.35,0.0,0,77.07,496.42,4,0,,Price Sensitive,5816-SCGFC,38.0
Female,67,1,Norco,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Electronic check,0,49,4428,,1,1,None,4.11,Fiber Optic,17,0,1,109.1,5647.95,0.0,0,213.72000000000003,5861.67,5,0,,Heavyweight,9278-VZKCD,10.0
Female,70,1,Corona,60,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,77,4734,,1,1,None,4.06,Fiber Optic,11,0,1,116.05,6925.9,0.0,0,243.6,7169.5,3,0,,Heavyweight,8261-GWDBQ,80.0
Male,79,1,Oak View,67,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),0,47,4228,,1,4,Offer A,7.2,Fiber Optic,23,0,1,94.65,6079.0,0.0,0,482.4,6561.4,4,0,,Heavyweight,6173-GOLSU,80.0
Male,69,0,Armona,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,0,46,4320,,0,0,Offer E,28.67,DSL,4,0,1,44.0,44.0,0.0,0,28.67,72.67,4,0,,Price Sensitive,8720-RQSBJ,8.0
Male,79,1,Earlimart,17,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,49,4831,,1,7,None,46.44,Fiber Optic,13,0,1,94.8,1563.9,0.0,0,789.48,2353.38,3,0,,Price Sensitive,7225-CBZPL,26.0
Female,70,1,Kettleman City,52,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,0,57,4499,,1,9,None,27.74,Fiber Optic,18,0,0,106.5,5621.85,0.0,90,1442.48,7154.33,5,0,,Heavyweight,3692-JHONH,20.0
Female,70,0,Posey,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,0,53,2565,,0,0,Offer E,44.63,Fiber Optic,29,0,1,85.2,695.75,0.0,0,357.04,1052.79,4,0,,Price Sensitive,1200-TUZHR,5.0
Male,79,1,Springville,16,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,34,3324,,1,5,None,35.53,DSL,23,0,1,54.55,825.1,0.0,0,568.48,1393.58,3,0,,Price Sensitive,7130-CTCUS,45.0
Female,72,0,Visalia,39,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,0,58,3860,,0,0,None,10.03,Fiber Optic,13,0,1,99.75,4036.0,0.0,0,391.17,4427.17,3,0,,Price Sensitive,0420-HLGXF,15.0
Female,76,0,San Luis Obispo,52,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,0,Credit card (automatic),0,69,4251,,0,0,None,11.01,Fiber Optic,18,0,1,108.1,5839.3,0.0,0,572.52,6411.82,4,0,,Heavyweight,3657-COGMW,14.0
Male,70,1,Cambria,72,0,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,78,4049,,1,1,Offer A,0.0,DSL,7,0,0,64.95,4546.0,0.0,30,0.0,4576.0,3,0,,Heavyweight,4334-HOWRP,80.0
Male,70,1,Oceano,68,1,1,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,0,72,6404,,1,1,Offer A,20.31,Fiber Optic,13,0,1,84.65,5683.6,0.0,0,1381.08,7064.68,3,0,,Heavyweight,4098-NAUKP,4.0
Male,77,1,Shandon,59,0,0,DSL,1,0,1,1,1,1,Two year,1,Credit card (automatic),0,49,6306,,1,3,None,0.0,Cable,6,0,1,64.05,3886.85,0.0,0,0.0,3886.85,3,0,,Heavyweight,3308-JSGML,80.0
Female,71,1,Benton,46,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Electronic check,0,59,5453,,1,5,None,21.46,Fiber Optic,15,0,1,100.25,4753.85,0.0,0,987.16,5741.01,5,0,,Heavyweight,6199-IWKGC,26.0
Male,80,1,Big Pine,58,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,0,21,4993,,1,8,None,31.11,Fiber Optic,4,0,1,98.9,5780.7,0.0,0,1804.38,7585.08,3,0,,Heavyweight,2675-DHUTR,8.0
Male,75,0,Bridgeport,11,1,1,DSL,1,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),0,23,5296,,0,0,None,48.33,DSL,17,0,0,60.25,662.95,0.0,120,531.63,1314.58,3,0,,Price Sensitive,7446-YPODE,48.0
Female,72,0,Caliente,34,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,32,5597,,0,0,None,0.0,DSL,28,0,1,56.25,1765.95,0.0,0,0.0,1765.95,3,0,,Price Sensitive,9522-BNTHX,23.0
Male,68,1,Lone Pine,55,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,54,4958,,1,6,None,42.9,Fiber Optic,27,0,1,74.0,4052.4,0.0,0,2359.5,6411.9,5,0,,Price Sensitive,0531-ZZJWQ,10.0
Male,73,0,Olancha,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,0,76,5811,,0,0,Offer E,24.85,Fiber Optic,15,0,0,79.55,718.55,0.0,10,223.65,952.2,5,0,,Price Sensitive,2688-BHGOG,5.0
Female,79,1,Randsburg,14,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,29,3471,,1,5,None,14.39,Fiber Optic,30,0,1,95.8,1346.3,0.0,0,201.46,1547.76,3,0,,Price Sensitive,0916-QOFDP,27.0
Male,72,1,Prather,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,72,3583,,1,2,None,12.98,Fiber Optic,8,0,1,71.55,2427.35,0.0,0,441.32,2868.67,3,0,,Price Sensitive,8910-LEDAG,26.0
Female,78,1,Raisin City,19,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,40,5316,,1,10,None,19.57,Fiber Optic,27,0,1,94.95,1760.25,0.0,0,371.83,2132.08,5,0,,Price Sensitive,3452-GWUIN,24.0
Male,76,0,Fresno,24,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,0,40,4422,,0,0,None,46.13,Fiber Optic,23,0,1,80.5,2088.45,0.0,0,1107.12,3195.57,4,0,,Price Sensitive,7278-CKDNC,23.0
Female,77,0,Fresno,35,0,0,DSL,0,0,1,0,1,0,Month-to-month,1,Electronic check,0,60,2030,,0,0,None,0.0,Cable,26,0,1,39.85,1434.6,0.0,0,0.0,1434.6,4,0,,Price Sensitive,8450-UYIBU,23.0
Male,69,1,Fresno,71,1,1,No,0,0,0,0,0,0,Two year,0,Bank transfer (automatic),0,53,4367,,0,0,Offer A,22.19,None,0,0,0,24.85,1901.0,0.0,0,1575.49,3476.49,5,0,,Minimalist,3836-FZSDJ,80.0
Male,71,1,Fresno,7,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,36,5711,,1,8,None,41.97,Fiber Optic,11,1,1,89.0,605.45,0.0,0,293.79,899.24,4,0,,Price Sensitive,0187-QSXOE,28.0
Female,65,0,Fresno,57,0,0,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,76,4622,,0,0,Offer B,0.0,DSL,26,1,1,55.0,3094.05,0.0,0,0.0,3094.05,4,0,,Vanilla,7733-UDMTP,15.0
Female,78,0,Salinas,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,71,4008,,0,0,Offer A,14.94,Fiber Optic,30,1,1,117.35,8436.25,0.0,0,1075.68,9511.93,4,0,,Heavyweight,6904-JLBGY,80.0
Female,80,0,Big Sur,59,1,1,Fiber optic,1,1,1,0,0,0,Month-to-month,1,Electronic check,0,70,5170,,0,0,Offer B,25.57,Fiber Optic,5,0,1,89.75,5496.9,0.0,0,1508.63,7005.53,3,0,,Heavyweight,6917-YACBP,11.0
Male,71,0,Carmel,2,1,0,DSL,0,0,1,0,0,0,Month-to-month,0,Mailed check,0,78,5251,,0,0,Offer E,37.97,DSL,9,0,1,49.95,107.1,0.0,0,75.94,183.04,5,0,,Price Sensitive,4223-WOZCM,8.0
Male,79,0,Jolon,32,1,0,No,0,0,0,0,0,0,One year,0,Credit card (automatic),0,78,3836,,0,0,None,25.89,None,0,0,0,19.8,587.7,0.0,0,828.48,1416.18,4,0,,Minimalist,5917-RYRMG,80.0
Male,78,0,Burlingame,12,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),0,38,5159,,0,0,None,43.4,Fiber Optic,24,0,1,73.3,828.05,0.0,0,520.8,1348.85,4,0,,Price Sensitive,8224-DWCKX,40.0
Female,80,0,Mountain View,45,1,1,DSL,1,0,0,1,0,1,Month-to-month,1,Electronic check,0,43,4223,,0,0,Offer B,18.46,Cable,3,1,1,70.05,3062.45,0.0,0,830.7,3893.15,3,0,,Price Sensitive,1768-HNVGJ,26.0
Male,67,0,San Gregorio,5,1,0,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,0,48,2850,,0,0,Offer E,18.38,Fiber Optic,15,1,1,85.55,408.5,0.0,0,91.9,500.4,4,0,,Price Sensitive,4395-PZMSN,5.0
Female,74,1,San Francisco,61,1,1,DSL,0,0,1,0,1,0,One year,1,Electronic check,0,30,6238,,1,9,Offer B,39.31,DSL,10,0,1,65.2,3965.05,0.0,0,2397.9100000000003,6362.960000000001,4,0,,Heavyweight,5446-DKWYW,80.0
Male,73,1,San Francisco,14,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,66,3771,,1,8,None,45.46,Fiber Optic,4,0,1,75.1,1013.35,0.0,0,636.44,1649.79,4,0,,Price Sensitive,8107-KNCIM,27.0
Female,75,1,San Francisco,72,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),0,50,6205,,1,2,Offer A,44.89,Fiber Optic,24,0,0,115.75,8443.7,0.0,120,3232.08,11795.78,3,0,,Heavyweight,5451-YHYPW,80.0
Female,80,1,Palo Alto,56,1,1,Fiber optic,1,1,1,1,0,0,One year,0,Electronic check,0,20,6335,,1,10,Offer B,11.55,Fiber Optic,27,0,1,95.65,5471.75,21.71,0,646.8000000000001,6096.84,3,0,,Heavyweight,7629-WFGLW,80.0
Female,65,0,El Cerrito,46,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,76,4103,,0,0,Offer B,41.17,Fiber Optic,30,1,1,104.45,4863.85,36.78,0,1893.82,6720.890000000001,3,0,,Heavyweight,8818-DOPVL,23.0
Male,70,1,Napa,4,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,0,53,4444,,1,5,None,6.03,Fiber Optic,8,0,1,70.2,280.35,30.75,0,24.12,273.72,5,0,,Price Sensitive,7044-YAACC,29.0
Female,80,0,Newark,32,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,0,52,5936,,0,0,Offer C,31.57,Fiber Optic,4,0,1,90.95,2897.95,25.55,0,1010.24,3882.64,4,0,,Price Sensitive,8189-XRIKE,25.0
Male,79,1,Saint Helena,67,1,0,DSL,1,1,0,1,0,0,One year,1,Bank transfer (automatic),0,41,5792,,1,7,Offer A,42.07,Cable,12,0,1,60.95,4119.4,17.19,0,2818.69,6920.9,3,0,,Heavyweight,3740-RLMVT,80.0
Female,68,0,San Leandro,29,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,30,2044,,0,0,Offer C,8.88,DSL,22,0,1,58.55,1718.95,33.1,0,257.52000000000004,1943.37,3,0,,Price Sensitive,2186-QZEYA,39.0
Female,73,0,Oakland,14,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),0,39,3276,,0,0,None,7.34,Fiber Optic,3,0,1,80.35,1058.1,32.71,0,102.76,1128.15,4,0,,Price Sensitive,5599-HVLTW,38.0
Female,70,0,Berkeley,18,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,0,74,3878,,0,0,None,25.7,Fiber Optic,23,0,0,84.95,1443.65,4.76,70,462.6,1971.49,4,0,,Price Sensitive,9208-OLGAQ,25.0
Female,77,0,Berkeley,72,1,1,Fiber optic,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),0,57,5232,,0,0,Offer A,14.12,Fiber Optic,23,0,1,110.1,7746.7,44.81,0,1016.64,8718.529999999999,4,0,,Heavyweight,3244-CQPHU,80.0
Female,73,0,Richmond,71,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),0,77,4241,,0,0,Offer A,34.36,Fiber Optic,13,0,1,99.65,6951.15,3.33,0,2439.56,9387.38,4,0,,Heavyweight,2674-MLXMN,80.0
Male,74,0,El Sobrante,5,0,0,DSL,0,0,1,1,1,0,Month-to-month,0,Credit card (automatic),0,68,2599,,0,0,None,0.0,DSL,4,0,1,45.4,214.75,0.0,0,0.0,214.75,5,0,,Vanilla,9708-HPXWZ,54.0
Female,78,0,San Rafael,52,1,1,DSL,1,0,1,0,0,0,Two year,0,Bank transfer (automatic),0,71,5085,,0,0,Offer B,34.0,DSL,3,0,1,59.85,3103.25,19.16,0,1768.0,4852.09,3,0,,Heavyweight,5792-JALQC,80.0
Male,76,1,Novato,31,1,1,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,0,68,5597,,1,5,Offer C,46.06,Fiber Optic,18,0,1,89.45,2807.65,31.58,0,1427.86,4203.93,4,0,,Price Sensitive,2675-OTVVJ,25.0
Male,66,1,Petaluma,24,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,0,36,3412,,1,6,Offer C,4.06,Fiber Optic,28,0,1,79.85,1857.75,0.0,0,97.44,1955.19,3,0,,Price Sensitive,0537-QYZZN,30.0
Male,65,1,Petaluma,36,1,0,DSL,0,0,1,1,0,0,One year,0,Credit card (automatic),0,48,4017,,1,9,Offer C,47.16,DSL,28,0,1,54.1,1992.85,1.09,0,1697.7599999999998,3689.52,3,0,,Vanilla,3340-QBBFM,80.0
Female,65,0,Brookdale,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,0,25,3048,,0,0,None,31.13,DSL,15,0,1,48.75,179.85,0.0,0,124.52,304.37,3,0,,Price Sensitive,2277-VWCNI,39.0
Female,76,1,San Martin,46,1,1,Fiber optic,1,1,0,1,1,1,Month-to-month,1,Electronic check,0,55,4162,,1,7,Offer B,20.42,Fiber Optic,16,0,1,110.2,4972.1,0.0,0,939.32,5911.42,3,0,,Heavyweight,7576-JMYWV,23.0
Male,74,1,Scotts Valley,71,0,0,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),0,28,5421,,1,9,Offer A,0.0,DSL,19,0,1,46.35,3353.4,18.64,0,0.0,3334.76,4,0,,Heavyweight,5227-JSCFE,80.0
Male,76,0,Stockton,45,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),0,58,3960,,0,0,Offer B,15.65,Fiber Optic,18,0,1,93.9,4200.25,0.0,0,704.25,4904.5,4,0,,Price Sensitive,1608-GMEWB,27.0
Female,79,1,Sheep Ranch,26,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),0,38,3114,,1,8,Offer C,18.66,Fiber Optic,11,0,1,98.1,2510.7,44.17,0,485.16,2951.69,4,0,,Price Sensitive,2665-NPTGL,39.0
Female,79,1,Denair,54,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),0,45,4337,,1,2,Offer B,43.71,Fiber Optic,12,0,1,115.6,6431.05,0.0,0,2360.34,8791.39,3,0,,Heavyweight,0442-ZXKVS,80.0
Male,76,1,Hilmar,60,1,0,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,0,29,6150,,1,10,Offer B,17.05,Fiber Optic,21,0,1,97.95,5867.0,0.0,0,1023.0,6890.0,4,0,,Heavyweight,0575-CUQOV,80.0
Male,73,1,Long Barn,72,1,1,DSL,0,1,1,1,1,0,Two year,0,Credit card (automatic),0,29,6202,,1,4,Offer A,33.68,DSL,10,0,1,77.35,5396.25,0.0,0,2424.96,7821.21,4,0,,Heavyweight,5329-KRDTM,80.0
Female,79,0,Mi Wuk Village,70,1,1,DSL,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),0,62,6024,,0,0,Offer A,47.27,Cable,3,0,1,75.5,5212.65,0.0,0,3308.9,8521.55,4,0,,Heavyweight,0707-HOVVN,80.0
Male,80,1,Patterson,10,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,0,41,4254,,1,7,None,25.13,Fiber Optic,30,0,1,75.3,720.45,0.0,0,251.3,971.75,4,0,,Price Sensitive,9518-XXBXE,28.0
Male,74,0,Snelling,9,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,0,22,2145,,0,0,None,7.11,DSL,12,0,1,49.2,447.9,0.0,0,63.99,511.89,4,0,,Vanilla,0423-UDIJQ,37.0
Female,68,1,Yosemite National Park,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,0,27,5242,,1,2,Offer C,2.17,Fiber Optic,11,0,1,79.3,2570.0,0.0,0,69.44,2639.44,3,0,,Price Sensitive,9029-FEGVJ,24.0
Female,70,1,Healdsburg,72,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),0,53,5832,,1,7,Offer A,18.15,Fiber Optic,16,1,0,105.75,7629.85,0.0,80,1306.8,9016.65,5,0,,Heavyweight,8999-XXGNS,80.0
Female,70,1,Kelseyville,62,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Electronic check,0,68,5061,,1,8,Offer B,22.74,Fiber Optic,18,1,1,104.85,6312.9,0.0,0,1409.88,7722.78,3,0,,Heavyweight,0471-ARVMX,80.0
Male,71,0,Manchester,69,1,1,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),0,34,4204,,0,0,Offer A,13.36,Cable,10,1,1,74.1,5031.0,0.0,0,921.84,5952.84,3,0,,Heavyweight,7524-VRLPL,80.0
Female,80,0,Occidental,57,1,1,Fiber optic,1,0,1,1,0,1,Two year,0,Credit card (automatic),0,48,4421,,0,0,Offer B,36.89,Fiber Optic,17,1,1,101.3,5779.6,0.0,0,2102.73,7882.33,4,0,,Heavyweight,4884-TVUQF,80.0
Male,80,0,Yorkville,65,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),0,52,4574,,0,0,Offer B,18.23,Fiber Optic,3,1,1,99.1,6496.15,0.0,0,1184.95,7681.099999999999,4,0,,Heavyweight,8065-BVEPF,80.0
Male,80,0,Ferndale,4,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,0,44,2757,,0,0,None,19.0,Fiber Optic,17,1,1,94.75,422.4,0.0,0,76.0,498.4,4,0,,Price Sensitive,6350-XFYGW,29.0
Male,73,1,Honeydew,69,1,1,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),0,21,6132,,1,5,None,49.91,Fiber Optic,13,1,1,95.35,6382.0,0.0,0,3443.79,9825.79,3,0,,Heavyweight,8755-IWJHN,2.0
Female,72,0,Hydesville,8,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),0,79,4899,,0,0,None,2.18,Fiber Optic,13,0,1,74.05,600.15,0.0,0,17.44,617.59,3,0,,Price Sensitive,4480-QQRHC,41.0
Female,74,0,Klamath,63,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),0,38,4438,,0,0,Offer B,41.8,Fiber Optic,16,1,1,89.6,5538.8,0.0,0,2633.4,8172.2,4,0,,Heavyweight,0929-PECLO,80.0
Male,69,1,Redway,71,1,0,DSL,1,1,0,1,1,0,One year,1,Bank transfer (automatic),0,55,5247,,1,10,None,11.35,DSL,24,0,1,71.0,5012.1,0.0,0,805.85,5817.950000000001,3,0,,Heavyweight,9470-YFUYI,80.0
Male,65,0,Salyer,26,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,0,54,4030,,0,0,Offer C,25.04,Fiber Optic,9,1,1,93.6,2404.1,0.0,0,651.04,3055.14,5,0,,Price Sensitive,7402-EYFXX,29.0
Male,73,0,Greenwood,18,1,1,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),0,54,2812,,0,0,Offer D,47.34,DSL,7,0,1,58.4,964.9,0.0,0,852.1200000000001,1817.02,4,0,,Price Sensitive,1986-PHGZF,42.0
Female,66,0,Isleton,72,1,1,Fiber optic,1,1,1,1,0,1,Two year,1,Bank transfer (automatic),0,56,5294,,0,0,None,31.31,Fiber Optic,18,1,1,107.4,7748.75,0.0,0,2254.32,10003.07,4,0,,Heavyweight,8024-XNAFQ,80.0
Female,68,1,Knights Landing,70,1,1,Fiber optic,1,0,0,0,0,1,Month-to-month,1,Electronic check,0,64,5129,,1,10,None,38.5,Fiber Optic,25,1,1,90.85,6470.1,0.0,0,2695.0,9165.1,4,0,,Heavyweight,2988-GBIVW,2.0
Male,75,0,Pilot Hill,21,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,0,22,4934,,0,0,Offer D,24.91,Fiber Optic,17,1,0,104.35,2271.85,0.0,130,523.11,2924.96,5,0,,Price Sensitive,5956-YHHRX,21.0
Male,72,0,Pine Grove,54,0,0,DSL,0,1,1,0,1,1,One year,1,Electronic check,0,58,4521,,0,0,None,0.0,DSL,26,1,1,55.45,2966.95,0.0,0,0.0,2966.95,3,0,,Vanilla,6008-NAIXK,80.0
Female,69,0,Rio Linda,56,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,0,57,5679,,0,0,None,46.67,Fiber Optic,18,1,1,96.85,5219.65,0.0,0,2613.52,7833.17,3,0,,Heavyweight,4007-NHVHI,9.0
Male,67,0,Vacaville,64,1,1,Fiber optic,0,0,1,1,1,1,One year,0,Electronic check,0,47,6100,,0,0,None,10.07,Fiber Optic,26,1,1,102.1,6688.1,0.0,0,644.48,7332.58,5,0,,Heavyweight,8979-CAMGB,80.0
Male,68,0,Applegate,31,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,1,Bank transfer (automatic),0,40,3364,,0,0,Offer C,15.35,Fiber Optic,10,0,1,96.6,2877.95,0.0,0,475.85,3353.8,5,0,,Price Sensitive,7813-ZGGAW,34.0
Female,66,1,Twin Bridges,15,1,0,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,0,70,5868,,1,5,Offer D,37.84,Fiber Optic,19,1,1,94.65,1285.05,0.0,0,567.6,1852.65,3,0,,Price Sensitive,6583-KQJLK,24.0
Male,79,0,Granite Bay,64,1,0,No,0,0,0,0,0,0,Two year,1,Bank transfer (automatic),0,44,4309,,0,0,None,4.99,None,0,0,0,20.05,1198.05,0.0,0,319.36,1517.41,4,0,,Minimalist,6139-ZZRBQ,80.0
Male,67,0,Sacramento,34,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),0,63,4478,,0,0,Offer C,13.56,Fiber Optic,30,0,1,69.15,2275.1,0.0,0,461.04,2736.14,3,0,,Price Sensitive,7594-LZNWR,32.0
Male,77,1,Sacramento,71,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,69,5819,,1,5,None,32.12,None,0,0,0,19.8,1388.45,0.0,0,2280.52,3668.97,4,0,,Minimalist,3996-ZNWYK,80.0
Female,80,1,Berry Creek,71,1,1,DSL,1,1,0,0,1,0,One year,0,Electronic check,0,65,5546,,1,7,None,48.59,DSL,15,0,1,69.2,4982.5,0.0,0,3449.8900000000003,8432.39,4,0,,Heavyweight,8760-ZRHKE,80.0
Female,68,1,Challenge,31,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,0,30,5603,,1,4,Offer C,5.3,Fiber Optic,3,1,1,84.85,2633.4,0.0,0,164.29999999999998,2797.7000000000003,3,0,,Price Sensitive,5216-WASFJ,25.0
Female,80,0,Dunnigan,36,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),0,23,5041,,0,0,Offer C,41.57,Fiber Optic,10,0,1,74.9,2659.45,0.0,0,1496.52,4155.969999999999,3,0,,Price Sensitive,4948-WBBKL,30.0
Male,77,1,North San Juan,64,1,0,Fiber optic,1,0,1,0,0,0,One year,0,Credit card (automatic),0,34,4270,,1,5,None,14.87,Fiber Optic,16,0,1,80.3,5017.7,0.0,0,951.68,5969.38,3,0,,Heavyweight,8348-JLBUG,80.0
Male,75,1,Palermo,72,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Credit card (automatic),0,69,6156,,1,7,None,11.23,Fiber Optic,20,1,1,97.25,7133.1,0.0,0,808.5600000000001,7941.660000000001,5,0,,Heavyweight,3339-EAQNV,80.0
Female,73,0,Willows,43,0,0,DSL,1,1,0,0,0,0,Month-to-month,1,Credit card (automatic),0,79,4757,,0,0,None,0.0,DSL,18,0,0,33.45,1500.25,0.0,40,0.0,1540.25,3,0,,Vanilla,5730-RIITO,24.0
Male,67,0,Burney,69,1,0,No,0,0,0,0,0,0,Two year,0,Credit card (automatic),0,21,4042,,0,0,None,20.62,None,0,0,0,20.3,1356.3,0.0,0,1422.78,2779.08,3,0,,Minimalist,7515-LODFU,80.0
Male,73,1,Corning,63,1,1,Fiber optic,1,1,1,0,1,1,Two year,0,Credit card (automatic),0,49,6453,,1,1,None,37.12,Fiber Optic,18,1,1,108.5,6991.9,0.0,0,2338.56,9330.46,4,0,,Heavyweight,8041-TMEID,80.0
Female,65,1,Dorris,48,1,0,DSL,0,1,0,0,0,1,One year,1,Bank transfer (automatic),0,49,4815,,1,10,None,34.43,DSL,2,1,1,58.95,2789.7,0.0,0,1652.64,4442.34,3,0,,Heavyweight,6941-KXRRV,80.0
Female,65,0,Igo,46,1,1,DSL,0,0,1,1,0,1,One year,1,Credit card (automatic),0,30,3856,,0,0,None,16.04,DSL,26,1,1,69.1,3255.35,0.0,0,737.8399999999999,3993.19,3,0,,Heavyweight,4501-UYKBC,80.0
Male,72,1,Los Molinos,72,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),0,36,4406,,1,4,None,16.92,Fiber Optic,19,1,0,111.65,8022.85,0.0,110,1218.2400000000002,9351.09,4,0,,Heavyweight,5304-EFJLP,80.0
Male,78,0,Mineral,20,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,0,70,4915,,0,0,Offer D,25.51,Fiber Optic,9,0,0,84.35,1745.2,0.0,10,510.2000000000001,2265.4,4,0,,Price Sensitive,8875-AKBYH,22.0
Male,72,1,Montgomery Creek,57,1,1,DSL,0,1,1,0,1,0,One year,1,Credit card (automatic),0,40,5462,,1,2,None,48.16,DSL,10,0,1,71.1,4140.1,0.0,0,2745.12,6885.22,5,0,,Heavyweight,0533-UCAAU,80.0
Female,70,1,Mount Shasta,44,1,0,Fiber optic,1,1,0,1,0,0,Month-to-month,1,Electronic check,0,45,2672,,1,4,None,44.44,Fiber Optic,6,0,1,85.15,3670.5,0.0,0,1955.36,5625.86,4,0,,Price Sensitive,1394-SUIUH,13.0
