gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,internet_type_DSL,internet_type_Fiber Optic,internet_type_None
0,77,0,1,1,0,0,1,1,1,0,1,0,1,1,24,1,1,1,50,40.9,8,1,1,105.05,5163.3,0.0,0,2045.0,7208.3,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,75,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,6,30,33.48,22,0,1,105.7,3181.8,0.0,0,1004.4,4186.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,63,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,18,47.72,28,0,1,55.2,1058.1,0.0,0,858.96,1917.06,0,0,0,1,0,0,0,0,0,1,0,1,0,0
0,41,0,0,1,0,0,1,0,1,1,0,1,0,1,24,0,1,7,70,24.93,15,1,1,67.95,4664.15,0.0,0,1745.1,6409.25,0,0,0,0,0,1,1,0,0,0,0,1,0,0
0,68,0,1,1,0,0,1,1,0,0,0,0,0,0,24,0,1,5,61,19.14,0,0,0,25.0,1501.75,0.0,0,1167.54,2669.29,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,35,0,0,1,1,3,0,0,0,0,1,1,1,0,1,1,1,2,34,0.0,76,0,1,44.85,1442.6,0.0,0,0.0,1442.6,0,0,0,0,1,0,0,0,1,0,0,1,0,0
0,62,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,56,10.99,28,1,1,98.6,5581.05,0.0,0,615.44,6196.49,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,54,0,0,1,1,1,1,0,0,0,0,0,0,0,24,1,1,1,46,45.92,0,0,0,20.2,917.45,0.0,0,2112.32,3029.7700000000004,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,65,0,1,1,0,0,1,1,0,0,0,0,0,0,24,0,1,5,72,8.68,0,0,0,24.3,1778.7,0.0,0,624.96,2403.66,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,32,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,68,48.41,0,0,0,20.5,1424.9,0.0,0,3291.88,4716.78,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,64,0,0,1,1,2,1,1,0,0,0,0,0,0,24,0,1,8,39,20.49,0,0,0,25.2,987.95,0.0,0,799.1099999999999,1787.06,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,67,0,1,1,0,0,1,1,1,1,1,1,1,1,24,1,1,1,70,18.67,21,1,1,92.2,6474.45,0.0,0,1306.9,7781.35,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,80,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,1,2,7,21.37,21,0,1,75.4,533.05,0.0,0,149.59,682.64,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,39,0,0,1,0,0,1,1,1,0,1,1,1,1,12,1,1,1,67,35.03,23,1,1,111.25,7511.65,0.0,0,2347.01,9858.66,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,26,1,0,1,1,2,1,0,0,0,0,0,0,0,24,0,1,8,36,42.51,0,0,0,20.25,717.95,0.0,0,1530.36,2248.31,0,0,1,0,0,0,0,0,1,0,0,0,0,1
0,80,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,7.03,0,0,0,19.2,37.2,0.0,0,14.06,51.260000000000005,1,0,1,0,1,0,0,0,0,0,0,0,0,1
1,63,0,0,1,1,3,1,1,1,0,1,0,1,1,24,0,1,8,24,21.43,56,1,1,78.6,1846.65,0.0,0,514.3199999999999,2360.9700000000003,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1,67,0,1,0,0,0,1,0,1,0,1,1,1,0,24,0,0,0,57,11.23,30,0,1,69.85,4003.0,0.0,0,640.11,4643.11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,80,0,1,1,0,0,1,1,1,1,1,1,0,0,12,0,1,10,56,11.55,27,0,1,95.65,5471.75,21.71,0,646.8000000000001,6096.84,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,32,0,0,0,0,0,1,0,0,1,0,1,0,0,24,0,0,0,33,34.85,27,0,1,80.6,2651.1,0.0,0,1150.05,3801.15,0,1,0,0,0,0,0,0,1,0,0,0,1,0
0,35,0,0,0,1,3,1,0,1,0,0,0,0,0,1,1,0,0,17,45.61,53,0,1,50.3,846.8,0.0,0,775.37,1622.17,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,72,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,25,19.44,4,1,1,88.4,2191.15,0.0,0,486.00000000000006,2677.15,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,32,0,0,1,0,0,1,1,0,1,1,1,1,1,12,1,1,6,65,41.34,15,1,1,108.05,7118.9,0.0,0,2687.1000000000004,9806.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
1,59,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,41.28,0,0,0,19.75,19.75,0.0,0,41.28,61.03,1,0,1,0,0,1,0,0,0,0,0,0,0,1
0,73,0,1,1,1,2,1,1,0,0,0,0,0,0,12,1,1,1,28,4.71,21,0,0,51.0,1381.8,0.0,80,131.88,1593.6799999999998,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,47,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,45,40.59,0,0,0,18.85,867.3,0.0,0,1826.55,2693.8500000000004,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,44,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,6,46.59,7,1,0,78.65,483.3,0.0,10,279.54,772.84,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,74,0,1,1,0,0,1,1,1,1,1,1,1,1,24,1,1,8,70,46.2,14,0,1,113.0,7987.6,0.0,0,3234.0,11221.6,0,1,0,1,0,0,1,0,0,0,0,0,1,0
1,62,0,0,1,1,1,1,1,0,0,0,0,0,0,24,0,1,7,72,21.14,0,0,0,23.75,1679.25,0.0,0,1522.08,3201.33,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,60,0,0,1,1,1,1,0,0,1,1,1,0,0,12,1,1,4,56,11.48,10,0,1,85.85,4793.8,0.0,0,642.88,5436.68,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,79,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,5,43.99,27,0,0,59.9,287.85,0.0,20,219.95,527.8000000000001,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,75,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,8,57,28.25,15,0,1,95.3,5567.45,0.0,0,1610.25,7177.7,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,53,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,1,7,34,26.03,0,0,0,19.6,678.8,0.0,0,885.02,1563.82,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,73,0,1,1,0,0,1,0,1,1,0,1,0,1,12,1,1,10,33,44.54,18,0,1,93.55,3055.5,0.0,0,1469.82,4525.32,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,56,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,16.99,8,0,0,49.5,49.5,0.0,30,16.99,96.49,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,37,0,0,0,1,2,1,0,0,0,0,0,0,0,12,1,0,0,3,11.27,0,0,0,20.55,57.4,0.0,0,33.81,91.21,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,56,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,31,40.92,20,0,0,87.6,2724.25,0.0,70,1268.52,4062.77,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,79,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,34,14.23,13,0,1,96.35,3190.25,0.0,0,483.82,3674.07,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,35,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,3,28.19,21,0,1,50.25,152.3,0.0,0,84.57000000000001,236.87,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,43,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,41.57,0,0,0,20.35,150.6,0.0,0,290.99,441.59,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1,38,0,0,1,0,0,1,1,1,1,1,1,1,1,24,0,1,8,71,12.12,23,1,1,93.2,6506.15,0.0,0,860.52,7366.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,65,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1,8,41,0.0,9,1,1,53.95,2215.4,0.0,0,0.0,2215.4,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1,79,0,1,1,0,0,1,1,0,0,0,1,1,1,12,1,1,1,50,36.58,23,1,1,100.65,5189.75,0.0,0,1829.0,7018.75,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,35,0,0,0,0,0,1,0,1,1,0,1,0,0,12,1,0,0,29,8.0,9,0,0,58.75,1696.2,0.0,50,232.0,1978.2,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1,78,0,1,1,1,1,1,0,1,0,0,1,1,1,24,1,1,8,56,5.93,19,0,0,72.6,4084.35,0.0,140,332.08,4556.43,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1,66,0,1,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,51,47.46,0,0,0,19.6,967.9,0.0,0,2420.46,3388.36,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,36,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,2,24,10.23,8,1,1,89.25,2210.2,0.0,0,245.52,2455.72,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,31,0,0,1,1,2,1,1,0,0,0,0,0,0,12,0,1,8,13,48.7,0,0,0,24.5,343.6,0.0,0,633.1,976.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,70,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,6,60,24.68,19,0,0,89.45,5294.6,0.0,10,1480.8,6785.400000000001,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,41,0,0,1,0,0,1,0,0,0,0,0,0,0,12,0,0,0,52,8.25,0,0,0,19.6,1012.4,46.07,0,429.0,1395.33,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,58,0,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,17,30.07,0,0,0,19.4,358.05,0.0,0,511.19,869.24,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1,76,0,1,1,1,3,1,1,0,0,1,1,1,1,12,1,1,8,65,1.58,27,0,1,103.9,6767.1,0.0,0,102.7,6869.8,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,44,0,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,8,60,15.54,19,1,1,94.1,5475.9,0.0,0,932.4,6408.299999999999,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,41,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,8,30.8,27,0,1,66.65,520.95,0.0,0,246.4,767.35,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1,72,0,1,0,0,0,1,1,1,1,0,1,0,0,12,1,0,0,66,36.48,5,0,1,63.85,4174.35,0.0,0,2407.68,6582.030000000001,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1,29,1,0,1,0,0,1,0,0,0,0,1,1,1,12,1,1,1,53,38.35,82,1,1,93.45,4872.2,0.0,0,2032.55,6904.75,0,1,0,0,1,0,0,1,0,0,0,0,1,0
0,55,0,0,1,1,2,1,1,0,0,0,0,0,0,12,0,1,1,4,16.68,0,0,0,24.1,73.1,0.0,0,66.72,139.82,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,36,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,3,18.43,0,0,0,20.2,50.6,0.0,0,55.29,105.89,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,69,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,5,60,10.4,5,0,0,99.0,6017.9,0.0,150,624.0,6791.9,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,24,1,0,0,0,0,1,0,0,0,0,0,0,0,24,1,0,0,42,18.31,0,0,0,20.75,844.45,0.0,0,769.02,1613.47,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,40,0,0,1,1,1,1,1,0,1,1,1,1,1,24,1,1,4,72,44.03,14,1,1,109.2,7711.45,0.0,0,3170.16,10881.61,0,1,0,0,0,0,1,0,0,0,0,0,1,0
0,69,0,1,1,0,0,1,1,1,1,1,1,1,1,24,1,1,4,70,40.94,8,0,1,88.55,6306.5,0.0,0,2865.8,9172.3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,23,1,0,0,1,3,1,0,0,0,0,1,1,1,1,1,0,0,9,16.77,73,1,1,69.4,571.45,0.0,0,150.93,722.3800000000001,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,25,1,0,0,1,1,1,0,0,1,1,1,1,1,12,0,0,0,17,45.92,73,1,0,80.85,1445.95,0.0,50,780.64,2276.59,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,30,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,19,45.37,52,1,1,89.1,1620.8,0.0,0,862.03,2482.83,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,76,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,67,38.85,19,0,1,101.4,6841.05,0.0,0,2602.9500000000003,9444.0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,79,0,1,0,0,0,1,1,0,1,1,1,1,0,24,1,0,0,70,47.27,3,0,1,75.5,5212.65,0.0,0,3308.9,8521.55,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,77,0,1,1,0,0,1,1,1,0,1,1,0,1,24,0,1,4,45,9.39,22,0,1,75.15,3480.35,0.0,0,422.55,3902.9,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,78,0,1,1,1,1,1,1,1,1,1,1,1,1,24,1,1,2,72,9.88,16,0,1,90.15,6716.45,0.0,0,711.36,7427.809999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,22.97,0,0,0,20.05,358.5,0.0,0,413.46,771.96,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,68,0,1,0,0,0,1,1,1,1,1,1,1,1,24,1,0,0,67,44.56,29,0,0,116.1,7839.85,0.0,40,2985.52,10865.37,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,43,0,0,1,1,2,1,1,0,0,0,0,0,0,24,0,1,8,70,30.33,0,0,0,24.7,1685.9,0.0,0,2123.1,3809.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,27,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,17,0.0,52,1,1,49.8,836.35,0.0,0,0.0,836.35,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,21,1,0,1,1,1,1,1,1,1,1,1,1,1,24,1,1,1,72,27.1,59,1,1,91.95,6614.9,0.0,0,1951.2,8566.1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,65,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,6,12.67,20,0,1,74.1,450.9,0.0,0,76.02,526.92,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,60,0,0,1,0,0,1,1,0,0,1,1,1,1,24,0,1,10,56,10.13,13,1,1,103.2,5744.35,0.0,0,567.2800000000001,6311.63,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,40,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,20,16.05,18,1,1,108.2,2203.7,0.0,0,321.0,2524.7,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,27,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,52,8.94,85,1,1,95.65,5088.4,11.8,0,464.88,5541.48,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,78,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,9,32,43.54,3,0,1,93.5,2970.8,0.0,0,1393.28,4364.08,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,22,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,2,18.62,51,0,1,50.3,92.75,0.0,0,37.24,129.99,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0,44,0,0,1,1,3,1,1,1,1,1,1,0,0,24,0,1,1,58,40.57,25,0,1,71.6,4230.25,45.54,0,2353.06,6537.77,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,71,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,14,0.0,5,1,1,46.35,672.7,0.0,0,0.0,672.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,80,0,1,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,4,19.0,17,1,1,94.75,422.4,0.0,0,76.0,498.4,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,40,0,0,1,1,1,1,0,0,0,0,0,0,0,24,0,1,5,29,34.44,0,0,0,20.2,558.8,0.0,0,998.76,1557.56,0,0,1,0,0,1,0,0,1,0,0,0,0,1
0,78,0,1,0,0,0,1,0,0,0,1,1,0,0,12,1,0,0,57,28.44,24,0,1,53.5,3035.8,0.0,0,1621.0800000000002,4656.88,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1,66,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,8,37,15.6,19,0,1,90.0,3371.75,0.0,0,577.1999999999999,3948.95,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,32,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,3,42.68,27,0,1,65.25,209.9,0.0,0,128.04,337.94,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1,60,0,0,1,1,2,1,0,0,0,0,0,0,0,24,0,1,6,48,18.64,0,0,0,20.2,1027.25,0.0,0,894.72,1921.97,0,0,1,0,0,0,0,1,0,0,0,0,0,1
1,78,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,24,18.39,0,0,0,20.3,459.95,0.0,0,441.36,901.31,0,0,1,0,0,1,0,0,0,0,0,0,0,1
0,59,0,0,1,0,0,1,0,0,0,0,0,0,0,12,1,1,9,66,45.03,0,0,0,20.35,1359.5,0.0,0,2971.98,4331.48,0,0,1,0,1,0,1,0,0,0,0,0,0,1
0,26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,5,42,0.0,59,1,1,25.1,1097.15,0.0,0,0.0,1097.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1,48,0,0,1,0,0,1,1,0,0,0,0,0,0,24,0,1,3,71,11.18,0,0,0,25.6,1888.25,0.0,0,793.78,2682.03,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,76,0,1,0,1,2,1,1,1,0,0,0,0,0,1,1,0,0,38,45.13,27,0,1,80.45,3162.65,0.0,0,1714.94,4877.59,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,4.29,85,0,1,70.15,735.5,0.0,0,42.9,778.4,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,43,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,22,34.07,0,0,0,20.15,432.5,0.0,0,749.54,1182.04,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1,45,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6,27.69,9,0,1,73.85,401.3,0.0,0,166.14,567.44,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,72,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,1,6,44,14.65,30,0,1,89.2,4040.2,0.0,0,644.6,4684.8,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,25,6.0,0,0,0,19.2,532.1,0.0,0,150.0,682.1,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,19,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,12,19.38,0,0,0,21.05,235.8,0.0,0,232.56,468.36,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,73,0,1,0,0,0,1,1,0,0,0,0,0,0,24,0,0,0,67,14.69,0,0,0,25.1,1672.15,0.0,0,984.23,2656.38,0,0,1,1,0,0,0,0,0,0,0,0,0,1
1,27,1,0,1,1,2,0,0,1,1,0,0,0,0,1,0,1,9,46,0.0,52,1,1,35.05,1620.25,0.0,0,0.0,1620.25,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,75,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,7,25,38.59,24,0,1,69.3,1813.1,0.0,0,964.75,2777.85,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,74,0,1,1,0,0,1,1,1,1,0,0,1,1,12,1,1,3,67,11.91,10,1,1,105.6,7112.15,0.0,0,797.97,7910.12,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,35,0,0,0,0,0,1,1,0,1,1,1,1,1,24,0,0,0,64,14.39,7,1,1,86.55,5632.55,0.0,0,920.96,6553.51,0,0,0,1,0,0,0,1,0,0,0,1,0,0
0,56,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,1,7,31,25.3,28,1,1,66.4,2019.8,0.0,0,784.3000000000001,2804.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,61,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,2,47,48.69,21,1,1,104.1,5135.15,0.0,0,2288.43,7423.58,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,70,0,1,0,0,0,1,0,0,1,1,0,0,1,12,0,0,0,44,35.39,19,1,1,89.15,3990.75,0.0,0,1557.16,5547.91,0,1,0,1,0,0,0,1,0,0,0,0,1,0
0,77,0,1,1,1,1,1,0,0,0,0,0,0,0,24,0,1,5,71,32.12,0,0,0,19.8,1388.45,0.0,0,2280.52,3668.97,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,40,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,9,27.53,11,1,1,64.95,547.8,0.0,0,247.77,795.5699999999999,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,64,0,0,1,0,0,1,1,0,0,0,1,0,0,12,1,1,4,32,43.11,18,0,1,79.25,2619.15,16.96,0,1379.52,3981.71,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,65,0,1,1,1,2,1,1,0,1,1,1,1,1,12,1,1,2,70,9.4,17,1,0,107.9,7475.85,0.0,20,658.0,8153.85,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,28,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,1,5,1,42.99,59,0,1,74.6,74.6,0.0,0,42.99,117.59,1,1,0,1,0,0,0,0,0,0,0,0,1,0
0,63,0,0,1,1,2,1,0,0,0,0,0,0,0,12,0,1,7,35,24.23,0,0,0,19.9,666.0,0.0,0,848.0500000000001,1514.0500000000002,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,23,1,0,0,0,0,1,0,1,1,0,1,1,0,24,0,0,0,21,17.35,71,0,0,71.05,1524.85,16.91,140,364.35,2012.29,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,73,0,1,1,1,1,1,0,0,0,0,0,0,0,12,0,1,8,68,35.14,0,0,0,19.5,1193.55,0.0,0,2389.52,3583.07,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,42,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,14.32,0,0,0,19.2,156.85,0.0,0,114.56,271.41,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1,21,1,0,1,0,0,1,1,0,0,0,1,0,1,12,1,1,2,53,42.18,53,1,0,91.15,4862.5,0.0,150,2235.54,7248.04,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1,62,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,0,41,12.42,12,0,1,50.05,2029.05,0.0,0,509.22,2538.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,68,0,1,1,0,0,1,1,1,1,1,1,0,1,24,0,1,10,72,15.82,13,1,1,78.45,5682.25,0.0,0,1139.04,6821.29,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,80,0,1,1,1,1,1,1,1,1,0,0,1,0,12,0,1,7,71,48.59,15,0,1,69.2,4982.5,0.0,0,3449.8900000000003,8432.39,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1,58,0,0,0,0,0,0,0,0,0,1,0,1,1,12,1,0,0,44,0.0,3,1,1,49.05,2265.0,0.0,0,0.0,2265.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,35,0,0,1,1,2,0,0,0,1,1,1,1,0,24,0,1,1,52,0.0,17,0,1,50.2,2554.0,27.01,0,0.0,2526.99,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1,76,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,4,35.67,8,0,1,72.75,317.75,0.0,0,142.68,460.43,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,29,1,0,1,0,0,1,1,1,0,0,0,0,0,12,1,1,3,49,42.19,52,0,1,55.35,2633.95,0.0,0,2067.31,4701.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,45,0,0,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,67,9.05,0,0,0,19.45,1195.95,0.0,0,606.35,1802.3,0,0,1,0,0,1,1,0,0,0,0,0,0,1
0,48,0,0,1,1,3,1,0,1,0,0,0,0,0,1,1,1,1,6,34.7,51,0,1,49.15,295.65,0.0,0,208.2,503.85,0,0,0,0,1,0,0,0,0,0,1,1,0,0
0,65,0,1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,3,37.78,28,1,1,94.85,335.75,0.0,0,113.34,449.09,1,1,0,0,1,0,0,0,0,0,1,0,1,0
0,27,1,0,0,0,0,1,0,0,0,0,0,0,0,24,0,0,0,54,25.72,0,0,0,19.65,1008.7,0.0,0,1388.88,2397.58,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,30,0,0,1,0,0,1,1,1,0,0,1,0,1,12,1,1,1,59,20.5,53,1,1,69.1,4096.9,0.0,0,1209.5,5306.4,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0,76,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,39,20.06,3,1,1,90.7,3413.25,0.0,0,782.3399999999999,4195.59,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,56,0,0,1,1,1,1,0,0,0,0,0,0,0,24,1,1,2,67,48.75,0,0,0,19.25,1372.9,0.0,0,3266.25,4639.15,0,0,1,0,0,0,1,0,0,0,0,0,0,1
0,22,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,10,17.98,26,0,1,75.05,786.3,0.0,0,179.8,966.1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,79,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,12,0.0,4,0,1,29.35,381.2,38.98,0,0.0,342.22,0,0,0,1,0,0,0,0,0,0,0,1,0,0
