gender,age,under_30,senior_citizen,married,number_of_dependents,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,churn_value,churn_score,referred_a_friend,number_of_referrals,tenure_in_months,avg_monthly_long_distance_charges,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,new_user,internet_service_Fiber optic,internet_service_No,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,offer_Offer A,offer_Offer B,offer_Offer C,offer_Offer D,offer_Offer E,cluster_carefree,cluster_price_sensitive,cluster_vanilla
0,59,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,93,0,0,1,40.71,25,1,1,99.75,99.75,0.0,0,40.71,140.46,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,39,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,69,0,0,4,28.89,3,1,1,74.4,299.7,0.0,0,115.56,415.26,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,23,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,76,0,0,9,13.86,76,1,1,74.25,639.65,0.0,0,124.74,764.39,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,71,0,0,1,22.05,28,0,1,59.85,59.85,0.0,0,22.05,81.9,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0,54,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,81,0,0,9,0.0,20,1,0,45.4,418.8,0.0,20,0.0,438.8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,54,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,77,0,0,1,32.45,0,0,0,19.5,19.5,0.0,0,32.45,51.95,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,56,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,88,0,0,1,45.5,12,0,1,69.9,69.9,0.0,0,45.5,115.4,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,50,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,72,0,0,2,6.2,6,0,1,87.15,183.75,0.0,0,12.4,196.15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,47,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,100,1,1,3,38.09,30,1,1,84.75,264.85,0.0,0,114.27,379.12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,40,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,97,0,0,14,28.65,27,0,1,89.95,1178.4,0.0,0,401.1,1579.5,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,33,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,92,0,0,2,48.66,21,0,1,79.0,143.65,0.0,0,97.32,240.97,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,39,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,85,0,0,18,8.95,0,0,0,20.15,390.85,0.0,0,161.1,551.95,3,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
0,60,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,93,0,0,1,17.54,16,0,1,71.65,71.65,0.0,0,17.54,89.19,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,76,0,0,4,37.66,0,0,0,20.35,77.5,0.0,0,150.64,228.14,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,26,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,70,0,0,38,17.66,41,1,1,84.25,3264.5,0.0,0,671.08,3935.58,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,32,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,89,0,0,12,42.55,18,1,1,78.1,947.3,0.0,0,510.6,1457.9,3,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,20,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,74,1,1,19,21.71,47,1,0,89.65,1761.05,0.0,80,412.49,2253.54,3,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
1,35,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,68,0,0,10,37.36,28,1,1,98.7,973.25,0.0,0,373.6,1346.85,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,63,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,67,0,0,1,7.26,9,0,1,76.35,76.35,0.0,0,7.26,83.61,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,51,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,68,0,0,23,33.44,11,0,1,79.15,1676.95,0.0,0,769.1199999999999,2446.07,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,44,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,74,0,0,31,33.38,27,0,1,86.55,2697.4,0.0,0,1034.78,3732.18,3,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
0,47,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,89,0,0,19,1.79,14,0,0,73.85,1424.5,0.0,130,34.01,1588.51,3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,44,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,71,0,0,24,24.76,2,1,1,96.0,2122.45,0.0,0,594.24,2716.69,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,66,0,0,1,12.0,0,0,0,20.05,20.05,0.0,0,12.0,32.05,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,53,0,0,1,0,1,1,1,0,1,1,1,1,24,0,1,79,0,0,65,41.88,7,1,1,108.65,6937.95,0.0,0,2722.2000000000003,9660.15,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,28,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,67,0,0,10,34.44,69,1,1,45.55,402.6,0.0,0,344.4,747.0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,36,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,78,1,1,2,0.0,12,1,0,35.1,68.75,0.0,10,0.0,78.75,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,47,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,76,0,0,1,48.58,21,0,1,46.2,46.2,0.0,0,48.58,94.78,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1,29,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,89,0,0,1,30.92,69,1,1,45.15,45.15,0.0,0,30.92,76.07,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,31,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,97,1,1,19,25.75,22,0,1,73.2,1441.1,0.0,0,489.25,1930.35,2,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
0,46,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,98,0,0,52,48.13,12,1,0,85.35,4338.6,0.0,90,2502.76,6931.360000000001,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,23,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,69,0,0,1,5.12,30,1,1,45.95,45.95,0.0,0,5.12,51.07,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1,55,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,65,0,0,3,46.36,4,0,1,83.75,247.25,0.0,0,139.07999999999998,386.33,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,38,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,69,0,0,1,27.89,20,0,1,70.05,70.05,0.0,0,27.89,97.94,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,61,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,77,0,0,2,43.47,30,1,1,86.0,165.45,0.0,0,86.94,252.39,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,73,0,0,16,46.99,17,0,1,72.65,1194.3,0.0,0,751.84,1946.14,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,30,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,90,1,1,1,16.66,0,0,0,21.0,21.0,0.0,0,16.66,37.66,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
0,21,1,0,0,0,1,1,0,1,0,1,0,1,1,1,1,96,0,0,56,25.41,51,1,1,94.45,5124.6,0.0,0,1422.96,6547.56,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,54,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,66,0,0,44,40.17,6,0,1,84.8,3862.55,0.0,0,1767.48,5630.030000000001,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,50,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,83,0,0,1,6.95,11,0,1,50.9,50.9,0.0,0,6.95,57.85,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
0,27,1,0,1,0,1,1,0,0,1,0,1,1,1,1,1,83,1,1,49,46.94,73,1,0,99.8,4872.45,0.0,130,2300.06,7302.51,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,43,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,98,1,1,47,37.74,7,1,1,107.35,5118.95,0.0,0,1773.7800000000002,6892.73,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,45,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,67,1,1,31,30.07,0,0,0,19.55,658.95,0.0,0,932.17,1591.12,3,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,60,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,74,0,0,3,32.43,2,0,1,79.1,246.5,0.0,0,97.29,343.79,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,40,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,78,0,0,8,0.0,16,0,1,25.5,215.2,0.0,0,0.0,215.2,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,41,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,87,0,0,2,5.11,6,1,1,80.75,159.45,0.0,0,10.22,169.67,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,29,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,82,0,0,65,36.75,73,1,1,91.85,5940.85,0.0,0,2388.75,8329.6,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,41,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,90,0,0,1,32.82,21,0,0,75.35,75.35,0.0,10,32.82,118.17,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,55,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,74,0,0,1,11.58,15,0,1,75.45,75.45,0.0,0,11.58,87.03,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,35,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,80,0,0,24,14.39,28,0,1,49.55,1210.4,0.0,0,345.36,1555.7600000000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,51,0,0,0,0,1,1,1,1,1,1,0,1,12,1,1,93,0,0,69,29.38,9,1,1,78.6,5356.45,0.0,0,2027.22,7383.67,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,35,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,87,1,1,7,11.58,27,0,1,81.1,576.65,0.0,0,81.06,657.71,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,39,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,70,1,1,11,21.58,30,0,1,74.95,825.7,0.0,0,237.38,1063.08,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
1,33,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,96,1,1,58,3.51,28,1,0,102.1,5885.4,0.0,100,203.58,6188.98,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,64,0,0,1,0,1,1,0,1,0,0,0,1,1,1,1,70,1,1,14,13.64,9,1,1,90.9,1259.0,0.0,0,190.96,1449.96,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,46,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,94,1,1,12,0.0,27,0,1,29.2,309.1,0.0,0,0.0,309.1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,36,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,97,1,1,25,24.64,5,0,1,89.15,2257.75,0.0,0,616.0,2873.75,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,37,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,99,1,3,1,12.8,5,0,1,45.7,45.7,0.0,0,12.8,58.5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,23,1,0,1,0,0,0,0,0,0,0,1,1,1,0,1,70,1,1,2,0.0,51,1,1,44.6,97.1,0.0,0,0.0,97.1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,48,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,89,0,0,23,28.8,13,0,1,74.95,1710.45,0.0,0,662.4,2372.85,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,39,0,0,0,0,1,0,0,0,1,0,1,1,24,1,1,93,0,0,57,17.55,15,1,1,95.25,5464.65,0.0,0,1000.35,6465.0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,23,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,95,0,0,24,27.97,58,1,1,89.85,2165.05,0.0,0,671.28,2836.33,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,35,0,0,1,0,1,1,0,1,0,0,1,1,12,0,1,90,1,1,49,26.37,19,1,1,100.45,4941.8,0.0,0,1292.13,6233.93,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,25,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,82,0,0,5,22.01,85,1,1,47.15,223.15,0.0,0,110.05,333.20000000000005,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,58,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,99,0,0,2,26.47,10,1,0,80.2,181.1,0.0,10,52.94,244.04,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,33,0,0,0,0,1,1,0,0,1,1,0,0,1,1,1,80,0,0,4,32.46,3,0,1,87.1,341.45,0.0,0,129.84,471.29,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
0,30,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,87,0,0,5,46.88,59,0,1,75.9,357.75,0.0,0,234.4,592.15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,29,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,80,1,1,47,2.87,51,1,1,98.75,4533.7,0.0,0,134.89,4668.59,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,57,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,80,0,0,10,17.65,20,1,1,86.45,830.85,0.0,0,176.5,1007.35,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,28,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,69,0,0,1,39.94,59,1,1,45.3,45.3,0.0,0,39.94,85.24,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,61,0,0,1,0,1,1,0,1,1,0,1,1,12,0,1,74,1,4,67,8.18,3,1,1,104.1,7040.85,0.0,0,548.06,7588.91,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
0,31,0,0,1,0,1,0,1,1,0,0,0,1,12,1,1,73,1,1,67,30.75,5,1,1,90.6,6056.15,0.0,0,2060.25,8116.4,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
1,21,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,79,1,1,15,12.27,76,1,1,88.15,1390.6,0.0,0,184.05,1574.65,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,55,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,92,0,0,1,13.27,0,0,0,20.2,20.2,0.0,0,13.27,33.47,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
1,47,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,75,1,1,26,15.37,11,1,1,90.8,2361.8,0.0,0,399.62,2761.42,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,48,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,68,0,0,22,19.19,17,0,1,79.35,1730.35,0.0,0,422.18,2152.53,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,26,1,0,1,0,1,1,0,1,1,0,0,0,1,1,1,98,1,1,47,17.54,59,1,0,83.35,4065.0,0.0,140,824.38,5029.38,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,27,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,97,0,0,2,24.83,52,1,1,49.4,106.55,0.0,0,49.66,156.20999999999998,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,27,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,91,1,1,22,13.11,51,1,1,79.2,1742.75,0.0,0,288.42,2031.17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,61,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,98,1,1,7,5.13,4,0,1,48.7,340.25,0.0,0,35.91,376.16,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,29,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,79,0,0,1,6.67,27,1,1,95.6,95.6,0.0,0,6.67,102.27,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,40,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,78,0,0,49,35.87,30,0,1,59.75,2934.3,0.0,0,1757.63,4691.93,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
1,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,77,0,0,1,40.4,13,0,0,71.35,71.35,0.0,0,40.4,111.75,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,42,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,86,0,0,1,21.59,0,0,0,20.15,20.15,0.0,0,21.59,41.74,3,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
0,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,66,0,0,1,27.97,18,0,1,69.75,69.75,0.0,0,27.97,97.72,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,41,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,77,1,1,17,16.61,3,0,1,80.85,1400.85,0.0,0,282.37,1683.2199999999998,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,47,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,95,0,0,4,0.0,4,0,1,33.65,137.85,0.0,0,0.0,137.85,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,56,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,99,0,0,1,3.13,5,0,1,79.95,79.95,0.0,0,3.13,83.08,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,58,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,92,0,0,1,25.62,0,0,0,19.3,19.3,0.0,0,25.62,44.92,2,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
1,55,0,0,1,0,1,1,1,0,1,1,0,1,12,1,1,79,1,1,37,30.16,4,1,1,99.2,3754.6,0.0,0,1115.92,4870.52,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,32,0,0,1,0,1,1,0,0,0,0,0,1,1,1,1,95,0,0,8,26.41,16,1,1,85.2,627.4,0.0,0,211.28,838.68,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,83,0,0,3,17.87,25,0,1,75.25,242.0,0.0,0,53.61,295.61,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,30,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,87,0,0,1,25.39,52,0,1,54.35,54.35,0.0,0,25.39,79.74000000000001,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,37,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,79,1,1,5,0.0,7,0,1,24.95,100.4,0.0,0,0.0,100.4,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
0,39,0,0,1,0,0,0,1,1,1,0,0,0,12,1,1,67,1,1,40,0.0,21,0,1,42.35,1716.45,0.0,0,0.0,1716.45,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
0,38,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,100,0,0,1,39.44,18,0,0,75.3,75.3,0.0,0,39.44,114.74,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,22,1,0,0,0,1,1,1,1,0,0,1,0,12,1,1,94,0,0,51,44.77,58,1,1,94.8,4837.6,0.0,0,2283.27,7120.870000000001,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,63,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,66,1,1,33,14.34,28,1,1,86.15,2745.7,0.0,0,473.22,3218.92,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,25,1,0,1,0,1,1,0,0,0,0,0,1,1,1,1,97,1,1,30,4.82,41,1,1,85.0,2624.25,0.0,0,144.60000000000002,2768.85,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
1,29,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,69,0,0,2,33.89,41,1,1,80.55,184.1,0.0,0,67.78,251.88,3,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,37,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,98,0,0,2,24.31,16,0,1,75.8,160.75,0.0,0,48.62,209.37,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,45,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,76,0,0,30,9.34,8,0,1,85.15,2555.9,0.0,0,280.2,2836.1,2,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,63,0,0,1,2,1,1,1,0,0,0,0,0,1,0,1,97,1,1,24,17.27,18,0,1,54.75,1338.15,0.0,0,414.48,1752.63,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
0,60,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,92,0,0,1,48.97,23,0,0,79.5,79.5,0.0,0,48.97,128.47,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,58,0,0,1,0,1,1,1,1,1,0,1,1,12,1,1,85,0,0,67,29.24,21,1,1,111.3,7482.1,0.0,0,1959.08,9441.18,3,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1,63,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,89,1,1,7,44.66,26,0,1,86.25,587.1,0.0,0,312.62,899.72,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,64,0,0,0,0,1,0,0,1,0,0,0,1,1,1,1,74,0,0,14,29.3,26,1,0,86.3,1180.95,0.0,10,410.2,1601.15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,56,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,90,0,0,28,30.28,30,1,1,89.95,2625.55,0.0,0,847.84,3473.3900000000003,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
0,41,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,67,0,0,10,27.28,27,0,1,70.0,740.0,0.0,0,272.8,1012.8,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,53,0,0,0,0,1,1,1,1,0,1,0,0,12,1,1,75,0,0,34,34.41,4,0,1,64.4,2088.75,0.0,0,1169.9399999999998,3258.69,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1,52,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,85,1,1,1,25.88,9,1,1,102.45,102.45,0.0,0,25.88,128.33,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1,30,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,65,0,0,3,40.67,58,0,1,80.1,217.55,0.0,0,122.01,339.56,3,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,51,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,85,0,0,2,49.79,22,0,0,80.2,146.05,0.0,10,99.58,255.63,2,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
1,20,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,80,0,0,6,20.26,26,1,1,98.15,567.45,0.0,0,121.56,689.01,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,60,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,97,0,0,12,16.45,23,1,1,112.95,1384.75,0.0,0,197.4,1582.15,2,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,43,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,78,0,0,1,39.81,23,0,1,70.9,70.9,0.0,0,39.81,110.71,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,28,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,83,1,1,23,37.95,27,1,1,99.85,2331.3,0.0,0,872.85,3204.15,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,41,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,75,0,0,1,36.44,16,0,1,74.5,74.5,0.0,0,36.44,110.94,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,60,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,99,0,0,65,9.36,4,1,0,109.15,6941.2,0.0,140,608.4,7689.599999999999,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,48,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,73,0,0,16,47.45,30,1,1,65.2,1043.35,0.0,0,759.2,1802.55,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,42,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,98,0,0,1,17.27,10,0,1,71.55,71.55,0.0,0,17.27,88.82,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
0,27,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,68,1,1,53,31.24,73,1,1,93.9,5029.2,0.0,0,1655.72,6684.92,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
1,42,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,86,1,1,13,0.0,8,1,1,48.75,633.4,0.0,0,0.0,633.4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,63,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,96,0,0,4,43.32,20,0,0,85.65,321.65,0.0,10,173.28,504.93,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0
0,44,0,0,0,0,1,1,0,1,1,0,1,1,1,1,1,92,0,0,12,25.19,12,1,1,106.7,1253.9,0.0,0,302.28000000000003,1556.18,2,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
0,46,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,99,0,0,1,0.0,5,0,1,25.15,25.15,0.0,0,0.0,25.15,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,21,1,0,1,0,1,1,0,1,1,1,1,1,12,0,1,90,1,1,54,2.18,71,1,1,110.35,5893.15,0.0,0,117.72,6010.87,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
