gender,age,under_30,senior_citizen,married,dependents,number_of_dependents,city,zip_code,latitude,longitude,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,churn_value,churn_score,cltv,churn_reason,referred_a_friend,number_of_referrals,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,streaming_music,unlimited_data,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,customer_status,churn_category,pop_density,new_user
1,48,0,0,1,0,0,La Palma,90623,33.850504,-118.039892,33,1,0,Fiber optic,0,0,1,0,1,1,One year,1,Electronic check,1,76,5080,Attitude of support person,1,5,None,20.02,Fiber Optic,27,1,1,93.8,3124.5,0.0,0,660.66,3785.16,3,1,Attitude,8582,0
0,49,0,0,0,0,0,Cerritos,90703,33.8681,-118.067402,45,1,0,No,0,0,0,0,0,0,One year,1,Electronic check,1,87,5398,Attitude of support person,0,0,Offer B,25.4,None,0,0,0,20.4,930.45,0.0,0,1143.0,2073.45,3,1,Price,5626,0
0,47,0,0,0,0,0,Lakewood,90713,33.847755,-118.112532,6,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,93,4667,Attitude of service provider,0,0,Offer E,0.0,DSL,14,0,1,30.5,208.7,0.0,0,0.0,208.7,1,1,Competitor,8228,0
1,62,0,0,0,1,3,Seal Beach,90740,33.75462,-118.071128,11,1,0,No,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),1,95,4500,Attitude of support person,0,0,Offer D,33.06,None,0,0,0,20.1,221.35,0.0,0,363.66,585.01,2,1,Attitude,2704,0
1,53,0,0,0,0,0,Sunset Beach,90742,33.719221,-118.073596,1,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Electronic check,1,66,2176,Competitor made better offer,0,0,Offer E,26.06,Fiber Optic,3,0,1,75.3,75.3,0.0,0,26.06,101.36,1,1,Competitor,4497,0
1,62,0,0,0,0,0,Long Beach,90810,33.819814,-118.222416,7,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,89,5595,Moved,0,0,Offer E,48.22,None,0,0,0,20.05,164.85,0.0,0,337.54,502.39,2,1,Other,5486,0
0,40,0,0,0,0,0,Long Beach,90822,33.778436,-118.118648,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,1,70,4238,Competitor had better devices,0,0,Offer E,29.63,Fiber Optic,15,0,1,70.4,70.4,0.0,0,29.63,100.03,1,1,Competitor,720,0
0,24,1,0,1,0,0,Duarte,91010,34.145695,-117.95982,7,1,0,DSL,1,0,0,0,0,0,One year,1,Electronic check,1,75,5651,Competitor offered higher download speeds,1,4,Offer E,36.14,DSL,85,1,1,49.75,331.3,0.0,0,252.98,584.28,1,1,Competitor,3704,0
1,64,0,0,1,0,0,South Pasadena,91030,34.110444,-118.156957,11,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,67,2120,Competitor made better offer,1,1,Offer D,25.67,Fiber Optic,18,1,1,94.0,1078.9,0.0,0,282.37,1361.27,1,1,Competitor,7511,0
0,53,0,0,0,0,0,Tujunga,91042,34.296574,-118.244839,67,1,1,Fiber optic,1,1,1,1,1,1,One year,1,Bank transfer (automatic),1,91,6255,Competitor had better devices,0,0,None,22.66,Fiber Optic,27,1,1,118.35,7804.15,0.0,0,1518.22,9322.37,1,1,Competitor,553,0
0,55,0,0,0,0,0,Pasadena,91104,34.165383,-118.123752,8,0,0,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,94,4549,Competitor had better devices,0,0,Offer E,0.0,Cable,4,0,0,30.45,226.45,0.0,0,0.0,226.45,1,1,Competitor,9664,0
1,19,1,0,1,0,0,Pasadena,91105,34.13946,-118.166649,44,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,87,5606,Competitor offered higher download speeds,1,4,None,11.24,Fiber Optic,59,1,1,96.1,4364.1,0.0,0,494.56,4858.660000000001,2,1,Competitor,3047,0
1,38,0,0,1,0,0,Northridge,91324,34.238208,-118.55029,17,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,1,79,2365,Competitor offered more data,1,1,Offer D,4.91,Fiber Optic,15,1,1,104.2,1743.5,0.0,0,83.47,1826.97,1,1,Competitor,6301,0
0,39,0,0,0,0,0,Valencia,91355,34.43987,-118.644609,9,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,90,3890,Competitor offered more data,0,0,None,20.34,Fiber Optic,7,1,1,80.8,713.1,0.0,0,183.06,896.1600000000001,3,1,Competitor,2107,0
1,21,1,0,0,0,0,Woodland Hills,91367,34.178068,-118.615714,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,75,3949,Competitor made better offer,0,0,None,39.21,Fiber Optic,42,1,0,80.3,526.7,0.0,10,274.47,811.1700000000001,2,1,Competitor,5308,0
0,48,0,0,0,0,0,Panorama City,91402,34.223768,-118.445461,3,1,0,DSL,0,0,0,1,1,1,Month-to-month,1,Electronic check,1,98,3520,Price too high,0,0,None,35.64,Cable,6,1,1,69.35,191.35,0.0,0,106.92,298.27,2,1,Other,18733,0
0,39,0,0,0,0,0,North Hollywood,91605,34.207295,-118.400022,22,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,1,99,5438,Lack of self-service on Website,0,0,Offer D,39.58,Fiber Optic,12,0,1,89.4,2001.5,0.0,0,870.76,2872.26,2,1,Dissatisfaction,10312,0
0,61,0,0,1,0,0,Rancho Cucamonga,91737,34.245289,-117.642503,53,0,0,DSL,0,1,1,1,1,1,One year,1,Electronic check,1,98,5650,Lack of affordable download/upload speed,1,1,None,0.0,DSL,13,1,1,60.45,3184.25,0.0,0,0.0,3184.25,2,1,Price,2953,0
1,58,0,0,1,0,0,Rancho Cucamonga,91739,34.133809,-117.523724,8,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,85,2656,Long distance charges,1,1,None,29.0,Fiber Optic,30,1,1,84.9,764.95,0.0,0,232.0,996.95,1,1,Price,1184,0
1,27,1,0,1,0,0,La Puente,91744,34.031441,-117.936436,2,1,0,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,97,5799,Extra data charges,1,1,None,8.5,Fiber Optic,59,1,1,73.55,145.4,0.0,0,17.0,162.4,1,1,Competitor,9675,0
1,24,1,0,1,0,0,Hacienda Heights,91745,33.998471,-117.973758,8,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),1,98,4785,Price too high,1,1,None,11.35,None,0,0,0,20.15,156.25,0.0,0,90.8,247.05,3,1,Price,4217,0
1,31,0,0,1,0,0,La Puente,91746,34.038983,-117.991372,48,0,0,DSL,0,1,1,0,0,0,One year,0,Mailed check,1,90,5995,Product dissatisfaction,1,1,None,0.0,DSL,22,0,1,34.7,1604.5,0.0,0,0.0,1604.5,2,1,Dissatisfaction,5473,0
1,47,0,0,1,0,0,San Gabriel,91775,34.114772,-118.089431,8,1,0,Fiber optic,0,1,1,0,1,1,Month-to-month,0,Electronic check,1,76,2750,Network reliability,1,1,None,16.88,Fiber Optic,6,1,1,101.15,842.9,0.0,0,135.04,977.94,2,1,Competitor,7830,0
0,20,1,0,0,0,0,Alhambra,91801,34.090925,-118.128164,20,1,1,Fiber optic,0,0,1,0,1,0,Month-to-month,1,Electronic check,1,86,4115,Don't know,0,0,Offer D,5.54,Fiber Optic,59,0,1,88.7,1761.45,0.0,0,110.8,1872.25,1,1,Other,12101,0
1,44,0,0,0,0,0,Boulevard,91905,32.677097,-116.304991,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,98,5172,Don't know,0,0,None,8.32,Fiber Optic,16,0,1,79.75,164.5,0.0,0,16.64,181.14,3,1,Competitor,26,0
1,48,0,0,0,0,0,Campo,91906,32.673483,-116.472863,27,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Mailed check,1,89,4464,Don't know,0,0,None,11.09,Fiber Optic,6,1,1,94.55,2724.6,0.0,0,299.43,3024.03,2,1,Competitor,34,0
0,63,0,0,1,0,0,Imperial Beach,91932,32.579134,-117.119009,52,1,1,Fiber optic,0,0,1,1,0,1,Two year,1,Bank transfer (automatic),1,97,4751,Poor expertise of phone support,1,1,None,46.59,Fiber Optic,26,1,0,96.25,4990.25,0.0,120,2422.6800000000003,7532.93,3,1,Competitor,10232,0
0,52,0,0,0,0,0,Jamul,91935,32.695681,-116.798386,69,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Bank transfer (automatic),1,71,6350,Competitor offered higher download speeds,0,0,Offer A,20.44,Fiber Optic,3,1,1,104.7,7220.35,0.0,0,1410.36,8630.710000000001,3,1,Competitor,89,0
0,20,1,0,0,1,1,Borrego Springs,92004,33.200369,-116.192313,40,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Mailed check,1,65,2810,Competitor offered more data,0,0,None,8.08,DSL,76,0,1,55.25,2139.2,0.0,0,323.2,2462.4,1,1,Competitor,6,0
1,53,0,0,0,0,0,Carlsbad,92008,33.148116,-117.306043,6,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,71,5656,Competitor made better offer,0,0,None,1.15,Fiber Optic,3,0,1,90.1,521.3,0.0,0,6.9,528.1999999999999,1,1,Competitor,2682,0
0,60,0,0,0,0,0,El Cajon,92019,32.785165,-116.862648,11,1,1,DSL,0,0,1,0,0,0,Month-to-month,0,Electronic check,1,99,3407,Competitor had better devices,0,0,Offer D,15.03,DSL,13,0,1,53.75,608.0,0.0,0,165.32999999999998,773.3299999999999,1,1,Competitor,1587,0
1,43,0,0,0,0,0,El Cajon,92021,32.832706,-116.873258,6,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,100,5800,Don't know,0,0,None,2.6,Fiber Optic,22,1,1,89.3,577.6,0.0,0,15.6,593.2,1,1,Other,2181,0
1,21,1,0,1,0,0,Fallbrook,92028,33.362575,-117.299644,3,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,86,4176,Competitor offered higher download speeds,1,5,None,23.26,Fiber Optic,42,1,0,95.2,292.85,0.0,20,69.78,382.63,1,1,Competitor,490,0
0,51,0,0,1,0,0,Lakeside,92040,32.909873,-116.906774,8,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,1,88,3683,Competitor offered higher download speeds,1,1,None,47.91,Fiber Optic,23,0,1,74.5,609.9,0.0,0,383.28,993.18,2,1,Competitor,643,0
1,57,0,0,0,0,0,Oceanside,92056,33.194742,-117.29032,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,71,2119,Competitor offered more data,0,0,None,22.48,Fiber Optic,5,0,1,79.65,79.65,0.0,0,22.48,102.13,3,1,Competitor,4176,0
1,53,0,0,1,0,0,Solana Beach,92075,33.001813,-117.263628,1,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,82,2943,Competitor offered more data,1,1,None,39.79,Fiber Optic,7,0,1,80.05,80.05,0.0,0,39.79,119.84,3,1,Competitor,3402,0
0,25,1,0,1,0,0,San Marcos,92078,33.119028,-117.166036,29,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,1,91,5292,Competitor made better offer,1,1,None,4.0,Fiber Optic,48,1,1,89.2,2698.35,0.0,0,116.0,2814.35,1,1,Competitor,2569,0
0,59,0,0,1,0,0,Rancho Santa Fe,92091,32.99356,-117.207121,19,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,88,3427,Competitor made better offer,1,1,None,14.09,Fiber Optic,25,1,0,83.65,1465.75,0.0,130,267.71,1863.46,2,1,Competitor,1599,0
1,62,0,0,1,0,0,San Diego,92105,32.741859,-117.090353,6,1,0,No,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),1,67,5579,Price too high,1,1,None,31.7,None,0,0,0,19.5,146.3,0.0,0,190.2,336.5,3,1,Competitor,12534,0
0,58,0,0,0,0,0,San Diego,92106,32.71346,-117.236378,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,0,Mailed check,1,94,2180,Product dissatisfaction,0,0,None,6.44,DSL,4,0,1,51.25,51.25,0.0,0,6.44,57.69,1,1,Competitor,3426,0
0,31,0,0,0,0,0,San Diego,92109,32.787836,-117.232376,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,88,3037,Service dissatisfaction,0,0,Offer E,11.73,DSL,24,0,1,45.6,45.6,0.0,0,11.73,57.33,1,1,Competitor,6028,0
1,49,0,0,0,0,0,San Diego,92111,32.805518,-117.169052,6,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),1,88,4248,Lack of self-service on Website,0,0,Offer E,48.89,DSL,22,0,1,49.65,267.35,0.0,0,293.34000000000003,560.69,2,1,Dissatisfaction,5331,0
0,59,0,0,1,1,3,San Diego,92121,32.898613,-117.202937,15,1,0,No,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,73,4672,Network reliability,1,1,None,31.14,None,0,0,0,20.0,288.05,0.0,0,467.1,755.1500000000001,1,1,Competitor,341,0
1,19,1,0,1,0,0,San Diego,92124,32.827238,-117.089287,25,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Bank transfer (automatic),1,93,5024,Limited range of services,1,1,Offer C,0.0,Cable,82,0,1,34.0,853.0,0.0,0,0.0,853.0,1,1,Competitor,2904,0
1,52,0,0,1,0,0,San Diego,92129,32.961064,-117.134917,13,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,81,3740,Long distance charges,1,1,None,17.83,Fiber Optic,10,1,1,88.35,1222.8,0.0,0,231.79,1454.59,2,1,Competitor,3662,0
1,38,0,0,1,0,0,San Diego,92130,32.957195,-117.202542,49,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),1,92,5785,Extra data charges,1,1,None,6.45,Fiber Optic,10,1,1,107.95,5293.2,0.0,0,316.05,5609.25,2,1,Competitor,2654,0
1,26,1,0,0,0,0,Palm Desert,92211,33.762759,-116.324817,37,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,80,5554,Product dissatisfaction,0,0,Offer C,3.27,Cable,71,1,1,64.75,2345.2,0.0,0,120.99,2466.19,1,1,Attitude,1614,0
0,49,0,0,0,0,0,Blythe,92225,33.674583,-114.71612,26,1,0,Fiber optic,0,1,1,0,1,0,Month-to-month,0,Electronic check,1,71,3452,Service dissatisfaction,0,0,Offer C,6.24,Fiber Optic,25,0,1,89.8,2335.3,0.0,0,162.24,2497.54,1,1,Competitor,41,0
1,61,0,0,0,0,0,Coachella,92236,33.680031,-116.171678,12,1,0,Fiber optic,0,0,1,0,1,1,One year,0,Mailed check,1,88,3538,Lack of self-service on Website,0,0,None,34.81,Fiber Optic,16,1,1,95.5,1115.15,0.0,0,417.72,1532.87,2,1,Competitor,1877,0
0,64,0,0,1,0,0,Joshua Tree,92252,34.167236,-116.281511,5,1,1,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Electronic check,1,98,5141,Don't know,1,3,Offer E,36.88,Fiber Optic,8,0,1,84.5,453.75,0.0,0,184.4,638.15,1,1,Competitor,107,0
0,26,1,0,0,0,0,Niland,92257,33.345825,-115.596574,18,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),1,89,2931,Competitor had better devices,0,0,None,28.59,Fiber Optic,26,1,1,90.7,1597.25,0.0,0,514.62,2111.87,1,1,Competitor,3,0
1,20,1,0,0,0,0,Parker Dam,92267,34.273872,-114.192901,54,1,1,Fiber optic,1,0,1,0,1,1,One year,1,Bank transfer (automatic),1,99,6117,Competitor offered more data,0,0,None,43.47,Fiber Optic,82,1,1,103.95,5639.05,0.0,0,2347.38,7986.43,3,1,Competitor,8,0
1,39,0,0,0,0,0,Seeley,92273,32.790282,-115.689559,10,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,69,5578,Competitor made better offer,0,0,None,5.63,Fiber Optic,26,0,1,74.75,799.65,0.0,0,56.3,855.9499999999999,1,1,Other,262,0
1,20,1,0,0,0,0,Thermal,92274,33.53604,-116.119222,1,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,68,4535,Don't know,0,0,None,22.82,Cable,27,0,1,50.8,50.8,0.0,0,22.82,73.62,2,1,Competitor,111,0
0,42,0,0,0,0,0,Vidal,92280,34.264124,-114.717964,2,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,80,5055,Competitor had better devices,0,0,Offer E,39.03,Fiber Optic,30,0,0,80.25,144.55,0.0,10,78.06,232.61,1,1,Competitor,0,0
0,62,0,0,1,0,0,Westmorland,92281,33.03679,-115.60503,32,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,90,5949,Competitor offered higher download speeds,1,1,Offer C,22.57,Fiber Optic,11,0,1,78.9,2447.95,0.0,0,722.24,3170.19,3,1,Competitor,171,0
0,22,1,0,0,0,0,Winterhaven,92283,32.852947,-114.850784,36,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,76,5272,Competitor offered higher download speeds,0,0,Offer C,43.97,Fiber Optic,42,1,1,84.75,3050.15,0.0,0,1582.92,4633.07,3,1,Competitor,4,0
0,38,0,0,0,0,0,Landers,92285,34.341737,-116.539416,53,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Bank transfer (automatic),1,90,4753,Competitor offered higher download speeds,0,0,None,16.43,Fiber Optic,29,0,1,85.45,4517.25,0.0,0,870.79,5388.04,1,1,Other,15,0
0,46,0,0,1,1,1,Angelus Oaks,92305,34.1678,-116.86433,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,67,5441,Competitor offered more data,1,4,Offer E,45.77,None,0,0,0,19.9,19.9,0.0,0,45.77,65.67,1,1,Competitor,5,0
1,48,0,0,0,0,0,Barstow,92311,34.965648,-117.001509,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,1,85,4063,Competitor offered more data,0,0,None,27.12,Fiber Optic,23,0,1,70.6,70.6,0.0,0,27.12,97.72,3,1,Competitor,128,0
1,61,0,0,0,0,0,Big Bear City,92314,34.278967,-116.773825,5,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1,96,3718,Competitor made better offer,0,0,Offer E,20.2,Fiber Optic,23,0,0,81.0,389.6,0.0,10,101.0,500.6,2,1,Competitor,330,0
0,61,0,0,0,0,0,Bloomington,92316,34.059722,-117.39104,6,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,1,72,3420,Competitor made better offer,0,0,Offer E,39.32,Fiber Optic,12,0,1,84.85,523.5,0.0,0,235.92,759.4200000000001,2,1,Competitor,2805,0
0,30,0,0,0,0,0,Highland,92346,34.129677,-117.154277,64,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Credit card (automatic),1,98,4870,Service dissatisfaction,0,0,None,24.23,Fiber Optic,73,1,1,105.65,6903.1,0.0,0,1550.72,8453.82,1,1,Other,2161,0
0,40,0,0,0,0,0,Newberry Springs,92365,34.89326,-116.505958,13,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,85,5964,Lack of self-service on Website,0,0,None,12.54,Fiber Optic,20,1,1,80.85,1008.7,0.0,0,163.01999999999998,1171.72,1,1,Competitor,15,0
1,62,0,0,1,0,0,Redlands,92374,34.064073,-117.166158,9,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,0,Electronic check,1,91,4971,Network reliability,1,3,Offer E,26.51,Fiber Optic,18,1,1,89.45,853.1,0.0,0,238.59,1091.69,2,1,Competitor,2150,0
0,49,0,0,0,0,0,Rialto,92377,34.156758,-117.404686,10,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),1,98,2457,Limited range of services,0,0,None,33.75,DSL,11,1,0,72.15,794.25,0.0,80,337.5,1211.75,2,1,Dissatisfaction,1958,0
1,39,0,0,0,0,0,Shoshone,92384,35.924252,-116.188668,2,1,0,DSL,0,0,1,1,1,1,Month-to-month,0,Electronic check,1,100,3005,Lack of affordable download/upload speed,0,0,Offer E,41.64,DSL,25,1,1,76.4,160.8,0.0,0,83.28,244.08,2,1,Price,0,0
0,35,0,0,1,0,0,Yermo,92398,35.013299,-116.834092,9,1,0,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,1,100,4748,Extra data charges,0,0,Offer E,19.18,Fiber Optic,27,0,1,79.9,741.7,0.0,0,172.62,914.32,2,1,Price,49,0
1,57,0,0,1,0,0,San Bernardino,92404,34.183286,-117.221722,70,1,1,DSL,1,0,1,1,0,0,Two year,0,Credit card (automatic),1,85,5591,Product dissatisfaction,1,1,Offer A,42.67,DSL,24,0,1,65.3,4759.75,0.0,0,2986.9,7746.65,1,1,Dissatisfaction,2040,0
0,43,0,0,0,0,0,San Bernardino,92411,34.122501,-117.320138,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,69,5717,Service dissatisfaction,0,0,Offer E,17.25,None,0,0,0,19.65,19.65,0.0,0,17.25,36.9,2,1,Dissatisfaction,6407,0
0,25,1,0,0,0,0,Riverside,92505,33.920907,-117.489426,1,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Mailed check,1,79,4261,Lack of self-service on Website,0,0,None,22.3,Fiber Optic,51,0,0,84.65,84.65,0.0,40,22.3,146.95000000000002,1,1,Dissatisfaction,3900,0
1,46,0,0,0,0,0,Lake Elsinore,92530,33.655421,-117.391751,13,0,0,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,1,97,5131,Don't know,0,0,None,0.0,Cable,16,0,1,31.05,347.25,0.0,0,0.0,347.25,2,1,Other,932,0
0,56,0,0,0,0,0,Aguanga,92536,33.482243,-116.827173,7,1,0,DSL,1,0,0,0,0,0,Month-to-month,1,Mailed check,1,90,3736,Attitude of service provider,0,0,None,34.49,Cable,22,0,1,51.0,354.05,0.0,0,241.43,595.48,1,1,Attitude,31,0
1,27,1,0,1,1,3,Homeland,92548,33.761894,-117.120868,1,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),1,90,4599,Attitude of support person,0,0,None,40.42,Cable,59,0,1,44.35,44.35,0.0,0,40.42,84.77000000000001,2,1,Attitude,676,0
1,31,0,0,0,0,0,Moreno Valley,92557,33.970661,-117.255039,7,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,1,98,3109,Attitude of support person,0,0,None,28.92,Fiber Optic,16,0,1,79.7,586.05,0.0,0,202.44,788.49,2,1,Attitude,2676,0
0,43,0,0,0,1,2,San Jacinto,92582,33.806708,-117.02007,54,1,1,DSL,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),1,84,5282,Don't know,0,0,None,6.7,Cable,16,0,1,55.0,3092.65,0.0,0,361.8,3454.4500000000003,1,1,Other,846,0
0,33,0,0,1,0,0,Temecula,92591,33.540604,-117.10909,33,1,0,DSL,0,0,1,1,1,1,One year,1,Mailed check,1,73,5374,Attitude of service provider,1,3,Offer C,33.32,DSL,4,1,1,73.9,2405.05,0.0,0,1099.56,3504.61,1,1,Competitor,2324,0
1,38,0,0,1,0,0,Temecula,92592,33.507255,-117.029473,55,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,1,79,4398,Attitude of support person,1,5,None,19.41,Fiber Optic,4,0,1,77.75,4458.15,0.0,0,1067.55,5525.7,2,1,Competitor,746,0
1,35,0,0,0,0,0,Capistrano Beach,92624,33.458754,-117.665104,8,1,0,Fiber optic,1,0,0,0,1,0,Month-to-month,0,Electronic check,1,81,4437,Moved,0,0,None,32.31,Fiber Optic,6,0,1,84.95,668.4,0.0,0,258.48,926.88,1,1,Other,5277,0
0,40,0,0,0,0,0,Corona Del Mar,92625,33.600987,-117.862734,11,1,0,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,1,66,3634,Moved,0,0,None,44.94,Fiber Optic,25,0,1,73.85,926.25,0.0,0,494.34,1420.59,2,1,Other,4888,0
0,57,0,0,1,0,0,Costa Mesa,92627,33.645672,-117.922613,49,0,0,DSL,0,1,0,0,1,1,One year,1,Bank transfer (automatic),1,67,5375,Moved,1,2,None,0.0,DSL,5,1,0,51.8,2541.25,0.0,50,0.0,2591.25,2,1,Other,9688,0
1,56,0,0,0,1,1,Newport Beach,92660,33.634626,-117.874882,5,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,85,4846,Competitor had better devices,0,0,None,23.89,DSL,14,0,1,46.0,221.7,0.0,0,119.45,341.15,1,1,Competitor,3566,0
0,39,0,0,0,0,0,Silverado,92676,33.782346,-117.635263,4,1,1,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),1,83,3865,Competitor had better devices,0,0,None,9.98,DSL,13,0,1,51.75,201.1,0.0,0,39.92,241.02,1,1,Competitor,29,0
0,52,0,0,1,0,0,Trabuco Canyon,92679,33.631119,-117.567346,30,1,1,Fiber optic,1,1,0,0,1,0,Month-to-month,1,Electronic check,1,71,2792,Competitor offered higher download speeds,1,1,Offer C,28.85,Fiber Optic,6,0,0,94.4,2838.7,0.0,80,865.5,3784.2,1,1,Competitor,1442,0
1,34,0,0,0,0,0,Mission Viejo,92692,33.60693,-117.644253,1,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,1,96,3208,Competitor offered higher download speeds,0,0,None,2.24,Fiber Optic,6,0,1,70.15,70.15,0.0,0,2.24,72.39,3,1,Competitor,4793,0
0,43,0,0,0,0,0,Anaheim,92805,33.830209,-117.906099,9,0,0,DSL,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),1,95,5352,Competitor offered higher download speeds,0,0,None,0.0,DSL,9,0,1,34.7,296.1,0.0,0,0.0,296.1,1,1,Competitor,11167,0
1,53,0,0,0,0,0,Anaheim,92807,33.848733,-117.788357,1,1,0,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,1,85,2075,Competitor offered more data,0,0,None,22.86,Fiber Optic,24,1,1,81.1,81.1,0.0,0,22.86,103.96,3,1,Competitor,3376,0
1,25,1,0,1,1,2,Brea,92821,33.930199,-117.862898,1,1,0,No,0,0,0,0,0,0,Month-to-month,0,Mailed check,1,78,3797,Competitor offered more data,1,1,None,37.92,None,0,0,0,20.55,20.55,0.0,0,37.92,58.47,3,1,Attitude,3372,0
1,39,0,0,0,0,0,Brea,92823,33.924143,-117.79387,61,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Electronic check,1,68,4183,Competitor offered more data,0,0,None,41.23,Fiber Optic,28,1,1,106.6,6428.4,0.0,0,2515.03,8943.43,3,1,Competitor,332,0
0,47,0,0,1,0,0,Fullerton,92833,33.877639,-117.961212,59,1,1,Fiber optic,1,1,1,1,1,0,Month-to-month,1,Electronic check,1,81,4508,Competitor made better offer,1,7,None,49.31,Fiber Optic,21,0,0,106.75,6252.9,0.0,40,2909.29,9202.19,1,1,Competitor,7087,0
1,56,0,0,0,0,0,Garden Grove,92841,33.786738,-117.982564,3,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,1,84,3591,Competitor made better offer,0,0,None,16.15,Fiber Optic,13,1,1,89.45,240.45,0.0,0,48.45,288.9,3,1,Competitor,7330,0
